1985Q3,C,0.188809111,Ada,0.185540975,Pascal,0.179301807,Lisp,0.115325576,Fortran,0.097400347,BASIC,0.071255261,Assembler,0.052240654,C++,0.047189898,COBOL,0.040009903,APL,0.020450607,ALGOL,0.00247586
1985Q4,Ada,0.195754486,C,0.191293264,Pascal,0.176389842,Lisp,0.116089813,Fortran,0.094813217,BASIC,0.065741739,Assembler,0.050348073,C++,0.047798804,COBOL,0.039415629,APL,0.02010001,ALGOL,0.002255123
1986Q1,Ada,0.205726765,C,0.193690852,Pascal,0.173501577,Lisp,0.116864839,Fortran,0.092210628,BASIC,0.060373696,Assembler,0.04853191,C++,0.048434846,COBOL,0.038825528,APL,0.019801019,ALGOL,0.00203834
1986Q2,Ada,0.206141831,C,0.200742419,Pascal,0.172154462,Lisp,0.115990937,Fortran,0.091211493,BASIC,0.056693824,C++,0.050185605,Assembler,0.047630526,COBOL,0.038663646,APL,0.018897941,ALGOL,0.001687316
1986Q3,C,0.207788475,Ada,0.206447286,Pascal,0.170857882,Lisp,0.115150644,Fortran,0.090194951,BASIC,0.053072759,C++,0.051923169,Assembler,0.046702112,COBOL,0.03851128,APL,0.017962351,ALGOL,0.001389088
1986Q4,C,0.214693567,Ada,0.206699657,Pascal,0.169537495,Lisp,0.114293871,Fortran,0.089217739,C++,0.053673392,BASIC,0.049533689,Assembler,0.045822231,COBOL,0.038351732,APL,0.017082223,ALGOL,0.001094404
1987Q1,C,0.221560284,Ada,0.206997636,Pascal,0.16822695,Lisp,0.113475177,Fortran,0.088274232,C++,0.05536643,BASIC,0.046004728,Assembler,0.044917258,COBOL,0.03820331,APL,0.016170213,ALGOL,0.000803783
1987Q2,C,0.226197263,Ada,0.213131889,Pascal,0.165146332,Lisp,0.109036488,Fortran,0.087514253,C++,0.056537438,BASIC,0.044232231,Assembler,0.043282022,COBOL,0.038578487,APL,0.015535918,ALGOL,0.000807678
1987Q3,C,0.230853705,Ada,0.219394576,Pascal,0.162003438,Lisp,0.104516807,Fortran,0.086755157,C++,0.057725363,BASIC,0.042398778,Assembler,0.041587089,COBOL,0.039008785,APL,0.014944614,ALGOL,0.000811688
1987Q4,C,0.235567926,Ada,0.225778588,Pascal,0.158788809,Lisp,0.099956812,Fortran,0.08599261,C++,0.058879985,BASIC,0.040596958,Assembler,0.03992514,COBOL,0.039397284,APL,0.01430011,ALGOL,0.000815778
1988Q1,C,0.240329893,Ada,0.23217903,Pascal,0.155589852,Lisp,0.095350632,Fortran,0.08522234,C++,0.060094531,COBOL,0.039789717,BASIC,0.038728658,Assembler,0.038198129,APL,0.013697309,ALGOL,0.000819909
1988Q2,C,0.245109489,Ada,0.230218978,Pascal,0.152408759,Lisp,0.094793187,Fortran,0.08486618,C++,0.061946472,COBOL,0.03946472,Assembler,0.03863747,BASIC,0.038442822,APL,0.013381995,ALGOL,0.000729927
1988Q3,C,0.249963176,Ada,0.228015908,Pascal,0.149211961,Lisp,0.094319242,Fortran,0.084499435,C++,0.063877842,Assembler,0.03908283,COBOL,0.03908283,BASIC,0.038199047,APL,0.013109442,ALGOL,0.000638287
1988Q4,C,0.254942768,Ada,0.225856003,Pascal,0.145929339,Lisp,0.093850652,Fortran,0.084138546,C++,0.065854021,Assembler,0.039542144,COBOL,0.038699767,BASIC,0.037906942,APL,0.012784302,ALGOL,0.000495516
1989Q1,C,0.259975998,Ada,0.223572357,Pascal,0.142564256,Lisp,0.093359336,Fortran,0.083758376,C++,0.067856786,Assembler,0.040004,COBOL,0.038353835,BASIC,0.037653765,APL,0.01250125,ALGOL,0.00040004
1989Q2,C,0.268012264,Ada,0.216913643,Pascal,0.142462954,Lisp,0.091262136,Fortran,0.080838017,C++,0.072355646,Assembler,0.039703628,BASIC,0.038937149,COBOL,0.036944303,APL,0.012161472,ALGOL,0.000408789
